split	checkpoint_name	benchmark_id	state_id	candidate_strategy	rows	positive	zero	negative	negative_rate	control_negative	observe_negative	best_action	best_delta_tc	worst_action	worst_delta_tc	mean_delta_tc
expanded_val		subckt_0249	initial	cached_random	18	6	0	12	0.6666666666666666	11	1	I2.5::observe	0.025960000000000094	__aig_not_93::control0	-0.05427000000000004	-0.022117222222222215
expanded_val		subckt_0249	initial	cached_stride	18	10	0	8	0.4444444444444444	8	0	__buf_split_176::control1	0.08065	I2.5::control0	-0.05427000000000004	-0.009344999999999985
expanded_val		subckt_0251	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_1171::control0	0.08111000000000002	__buf_split_1171::control1	0.0013200000000000989	0.010024444444444496
expanded_val		subckt_0251	initial	cached_random	18	17	0	1	0.05555555555555555	1	0	__buf_split_270204::control1	0.07046999999999992	__buf_split_270212::control0	-0.004000000000000115	0.019480555555555563
expanded_val		subckt_0251	initial	cached_stride	18	14	0	4	0.2222222222222222	2	2	__buf_split_1171::control0	0.08111000000000002	__buf_split_270208::observe	-0.007920000000000038	0.013878333333333345
expanded_val		subckt_0298	initial	cached_hard_cone	18	16	0	2	0.1111111111111111	2	0	__aig_and_5::observe	0.0026599999999999957	__buf_split_1::control0	-0.0012300000000000644	0.00042499999999992235
expanded_val		subckt_0298	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_18187::control1	0.0013299999999999423	__aig_not_38435::control0	4.999999999988347e-05	0.00014111111111101785
expanded_val		subckt_0298	initial	cached_stride	18	17	0	1	0.05555555555555555	1	0	__buf_split_1::control1	0.0013299999999999423	__buf_split_1::control0	-0.0012300000000000644	0.00014111111111102403
expanded_val		subckt_0299	initial	cached_hard_cone	18	6	0	12	0.6666666666666666	12	0	__buf_split_437::observe	0.0025199999999999667	__buf_split_437::control0	-0.010630000000000028	-0.006246666666666696
expanded_val		subckt_0299	initial	cached_random	18	6	0	12	0.6666666666666666	12	0	__aig_and_19232::observe	0.006460000000000021	__aig_and_19232::control0	-0.018569999999999975	-0.006910000000000021
expanded_val		subckt_0299	initial	cached_stride	18	6	0	12	0.6666666666666666	12	0	new_n9859::observe	0.0930700000000001	new_n9859::control1	-0.022540000000000004	-0.0018961111111111169
expanded_val		subckt_0350	initial	cached_hard_cone	18	15	0	3	0.16666666666666666	3	0	__buf_split_26::control0	0.01922999999999997	__buf_split_28::control0	-0.009070000000000022	0.004672777777777742
expanded_val		subckt_0350	initial	cached_random	18	11	0	7	0.3888888888888889	7	0	__aig_and_87::observe	0.009969999999999923	__aig_and_87::control0	-0.018510000000000026	-0.0011027777777778166
expanded_val		subckt_0350	initial	cached_stride	18	12	0	6	0.3333333333333333	6	0	__buf_split_26::control0	0.01922999999999997	__aig_and_88::control0	-0.018510000000000026	-5.611111111115797e-05
expanded_val		subckt_0362	initial	cached_hard_cone	18	7	0	11	0.6111111111111112	11	0	__buf_split_23::control0	0.003089999999999926	__buf_split_25::control0	-0.011619999999999964	-0.0052811111111111565
expanded_val		subckt_0362	initial	cached_random	18	5	0	13	0.7222222222222222	12	1	new_n48566_::observe	0.02322000000000002	new_n48566_::control1	-0.014070000000000027	-0.004740555555555593
expanded_val		subckt_0362	initial	cached_stride	18	7	0	11	0.6111111111111112	11	0	__buf_split_15419::control1	0.010439999999999894	__buf_split_13485::control1	-0.011619999999999964	-0.004872777777777825
expanded_val		subckt_0399	initial	cached_hard_cone	18	10	0	8	0.4444444444444444	8	0	__aig_and_49::control1	0.026310000000000056	__aig_not_43::control0	-0.0030999999999999917	0.0004033333333333235
expanded_val		subckt_0399	initial	cached_random	18	6	0	12	0.6666666666666666	12	0	__buf_split_59660::observe	0.00032999999999994145	__aig_not_97440::control1	-0.0030999999999999917	-0.000960555555555557
expanded_val		subckt_0399	initial	cached_stride	18	6	0	12	0.6666666666666666	12	0	__aig_not_43::observe	0.00032999999999994145	__aig_not_43::control0	-0.0030999999999999917	-0.0010688888888888846
transfer		b15_C	initial	cached_hard_cone	48	48	0	0	0.0	0	0	__buf_split_1::control0	0.030590000000000006	__buf_split_1::observe	3.0000000000085514e-05	0.020387500000000055
transfer		b15_C	initial	cached_stride	48	48	0	0	0.0	0	0	__buf_split_2536::control1	0.03266000000000013	__buf_split_1::observe	3.0000000000085514e-05	0.02071541666666672
transfer		b15_C	initial	hard_fault_recall_union	48	48	0	0	0.0	0	0	N6666::observe	0.06855000000000011	N16713::observe	0.00012000000000000899	0.02844750000000007
transfer		i2c_aig	initial	cached_hard_cone	48	16	0	32	0.6666666666666666	32	0	N156::observe	5.999999999994898e-05	N136::control0	-0.043749999999999956	-0.01864979166666671
transfer		i2c_aig	initial	cached_stride	48	16	0	32	0.6666666666666666	32	0	N295::observe	0.0025300000000000322	N136::control0	-0.043749999999999956	-0.01820833333333338
transfer		i2c_aig	initial	hard_fault_recall_union	48	14	0	34	0.7083333333333334	32	2	N289::observe	0.004749999999999921	N332::control0	-0.02968000000000004	-0.01851770833333338
