line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
162,__tpi_not_test_en->__tpi_cp_163___aig_not_302 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_163___aig_not_302,__tpi_cp_163___aig_not_302,1,undetected,__tpi_cp_163___aig_not_302,__tpi_cp_163___aig_not_302,__tpi_cp_163___aig_not_302,sa1,1
163,__tpi_not_test_en->__tpi_cp_162___aig_not_281 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_162___aig_not_281,__tpi_cp_162___aig_not_281,1,undetected,__tpi_cp_162___aig_not_281,__tpi_cp_162___aig_not_281,__tpi_cp_162___aig_not_281,sa1,1
164,test_en->__tpi_cp_237___buf_split_887 /0 undetected,input_edge,test_en,__tpi_cp_237___buf_split_887,__tpi_cp_237___buf_split_887,0,undetected,__tpi_cp_237___buf_split_887,__tpi_cp_237___buf_split_887,__tpi_cp_237___buf_split_887,sa0,1
165,test_en->__tpi_cp_28_n_2445 /0 undetected,input_edge,test_en,__tpi_cp_28_n_2445,__tpi_cp_28_n_2445,0,undetected,__tpi_cp_28_n_2445,__tpi_cp_28_n_2445,__tpi_cp_28_n_2445,sa0,1
166,__tpi_not_test_en->__tpi_cp_154___aig_and_245 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_154___aig_and_245,__tpi_cp_154___aig_and_245,1,undetected,__tpi_cp_154___aig_and_245,__tpi_cp_154___aig_and_245,__tpi_cp_154___aig_and_245,sa1,1
167,__tpi_not_test_en->__tpi_cp_251___aig_not_365 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_251___aig_not_365,__tpi_cp_251___aig_not_365,1,undetected,__tpi_cp_251___aig_not_365,__tpi_cp_251___aig_not_365,__tpi_cp_251___aig_not_365,sa1,1
168,test_en->__tpi_cp_23_n_2444 /0 undetected,input_edge,test_en,__tpi_cp_23_n_2444,__tpi_cp_23_n_2444,0,undetected,__tpi_cp_23_n_2444,__tpi_cp_23_n_2444,__tpi_cp_23_n_2444,sa0,1
169,__buf_split_609 /1 undetected,output,,__buf_split_609,__buf_split_609,1,undetected,__buf_split_609,__buf_split_609,__buf_split_609,sa1,1
170,test_en->__tpi_cp_190___aig_and_271 /0 undetected,input_edge,test_en,__tpi_cp_190___aig_and_271,__tpi_cp_190___aig_and_271,0,undetected,__tpi_cp_190___aig_and_271,__tpi_cp_190___aig_and_271,__tpi_cp_190___aig_and_271,sa0,1
171,__tpi_not_test_en->__tpi_cp_88_n_1903 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_88_n_1903,__tpi_cp_88_n_1903,1,undetected,__tpi_cp_88_n_1903,__tpi_cp_88_n_1903,__tpi_cp_88_n_1903,sa1,1
172,__tpi_not_test_en->__tpi_cp_36_n_2242 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_36_n_2242,__tpi_cp_36_n_2242,1,undetected,__tpi_cp_36_n_2242,__tpi_cp_36_n_2242,__tpi_cp_36_n_2242,sa1,1
173,test_en->__tpi_cp_176___aig_and_235 /0 undetected,input_edge,test_en,__tpi_cp_176___aig_and_235,__tpi_cp_176___aig_and_235,0,undetected,__tpi_cp_176___aig_and_235,__tpi_cp_176___aig_and_235,__tpi_cp_176___aig_and_235,sa0,1
174,test_en->__tpi_cp_62___aig_and_268 /0 undetected,input_edge,test_en,__tpi_cp_62___aig_and_268,__tpi_cp_62___aig_and_268,0,undetected,__tpi_cp_62___aig_and_268,__tpi_cp_62___aig_and_268,__tpi_cp_62___aig_and_268,sa0,1
175,__buf_split_597 /1 undetected,output,,__buf_split_597,__buf_split_597,1,undetected,__buf_split_597,__buf_split_597,__buf_split_597,sa1,1
176,__tpi_not_test_en->__tpi_cp_69___buf_split_392 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_69___buf_split_392,__tpi_cp_69___buf_split_392,1,undetected,__tpi_cp_69___buf_split_392,__tpi_cp_69___buf_split_392,__tpi_cp_69___buf_split_392,sa1,1
177,__tpi_not_test_en->__tpi_cp_97_n_3447 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_97_n_3447,__tpi_cp_97_n_3447,1,undetected,__tpi_cp_97_n_3447,__tpi_cp_97_n_3447,__tpi_cp_97_n_3447,sa1,1
178,__tpi_not_test_en->__tpi_cp_96_n_2659 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_96_n_2659,__tpi_cp_96_n_2659,1,undetected,__tpi_cp_96_n_2659,__tpi_cp_96_n_2659,__tpi_cp_96_n_2659,sa1,1
179,test_en->__tpi_cp_204_n_2422 /0 undetected,input_edge,test_en,__tpi_cp_204_n_2422,__tpi_cp_204_n_2422,0,undetected,__tpi_cp_204_n_2422,__tpi_cp_204_n_2422,__tpi_cp_204_n_2422,sa0,1
180,__tpi_not_test_en->__tpi_cp_40_n_3138 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_40_n_3138,__tpi_cp_40_n_3138,1,undetected,__tpi_cp_40_n_3138,__tpi_cp_40_n_3138,__tpi_cp_40_n_3138,sa1,1
181,test_en->__tpi_cp_101___aig_and_722 /0 undetected,input_edge,test_en,__tpi_cp_101___aig_and_722,__tpi_cp_101___aig_and_722,0,undetected,__tpi_cp_101___aig_and_722,__tpi_cp_101___aig_and_722,__tpi_cp_101___aig_and_722,sa0,1
182,__tpi_not_test_en->__tpi_cp_22___aig_not_382 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_22___aig_not_382,__tpi_cp_22___aig_not_382,1,undetected,__tpi_cp_22___aig_not_382,__tpi_cp_22___aig_not_382,__tpi_cp_22___aig_not_382,sa1,1
183,test_en->__tpi_cp_102___aig_and_250 /0 undetected,input_edge,test_en,__tpi_cp_102___aig_and_250,__tpi_cp_102___aig_and_250,0,undetected,__tpi_cp_102___aig_and_250,__tpi_cp_102___aig_and_250,__tpi_cp_102___aig_and_250,sa0,1
184,__tpi_not_test_en->__tpi_cp_257___aig_not_381 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_257___aig_not_381,__tpi_cp_257___aig_not_381,1,undetected,__tpi_cp_257___aig_not_381,__tpi_cp_257___aig_not_381,__tpi_cp_257___aig_not_381,sa1,1
185,test_en->__tpi_cp_33_n_2449 /0 undetected,input_edge,test_en,__tpi_cp_33_n_2449,__tpi_cp_33_n_2449,0,undetected,__tpi_cp_33_n_2449,__tpi_cp_33_n_2449,__tpi_cp_33_n_2449,sa0,1
186,__buf_split_615 /1 undetected,output,,__buf_split_615,__buf_split_615,1,undetected,__buf_split_615,__buf_split_615,__buf_split_615,sa1,1
187,test_en->__tpi_cp_35_n_2448 /0 undetected,input_edge,test_en,__tpi_cp_35_n_2448,__tpi_cp_35_n_2448,0,undetected,__tpi_cp_35_n_2448,__tpi_cp_35_n_2448,__tpi_cp_35_n_2448,sa0,1
188,__tpi_not_test_en->__tpi_cp_104_n_2670 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_104_n_2670,__tpi_cp_104_n_2670,1,undetected,__tpi_cp_104_n_2670,__tpi_cp_104_n_2670,__tpi_cp_104_n_2670,sa1,1
189,test_en->__tpi_cp_100_n_2427 /0 undetected,input_edge,test_en,__tpi_cp_100_n_2427,__tpi_cp_100_n_2427,0,undetected,__tpi_cp_100_n_2427,__tpi_cp_100_n_2427,__tpi_cp_100_n_2427,sa0,1
190,test_en->__tpi_cp_109_n_2431 /0 undetected,input_edge,test_en,__tpi_cp_109_n_2431,__tpi_cp_109_n_2431,0,undetected,__tpi_cp_109_n_2431,__tpi_cp_109_n_2431,__tpi_cp_109_n_2431,sa0,1
191,__buf_split_591 /1 undetected,output,,__buf_split_591,__buf_split_591,1,undetected,__buf_split_591,__buf_split_591,__buf_split_591,sa1,1
192,test_en->__tpi_cp_166_n_1674 /0 undetected,input_edge,test_en,__tpi_cp_166_n_1674,__tpi_cp_166_n_1674,0,undetected,__tpi_cp_166_n_1674,__tpi_cp_166_n_1674,__tpi_cp_166_n_1674,sa0,1
193,__tpi_not_test_en->__tpi_cp_81___aig_and_408 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_81___aig_and_408,__tpi_cp_81___aig_and_408,1,undetected,__tpi_cp_81___aig_and_408,__tpi_cp_81___aig_and_408,__tpi_cp_81___aig_and_408,sa1,1
194,test_en->__tpi_cp_90_n_1790 /0 undetected,input_edge,test_en,__tpi_cp_90_n_1790,__tpi_cp_90_n_1790,0,undetected,__tpi_cp_90_n_1790,__tpi_cp_90_n_1790,__tpi_cp_90_n_1790,sa0,1
195,test_en->__tpi_cp_95_n_1789 /0 undetected,input_edge,test_en,__tpi_cp_95_n_1789,__tpi_cp_95_n_1789,0,undetected,__tpi_cp_95_n_1789,__tpi_cp_95_n_1789,__tpi_cp_95_n_1789,sa0,1
196,__tpi_not_test_en->__tpi_cp_73___aig_not_121 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_73___aig_not_121,__tpi_cp_73___aig_not_121,1,undetected,__tpi_cp_73___aig_not_121,__tpi_cp_73___aig_not_121,__tpi_cp_73___aig_not_121,sa1,1
197,test_en->__tpi_cp_199___aig_and_120 /0 undetected,input_edge,test_en,__tpi_cp_199___aig_and_120,__tpi_cp_199___aig_and_120,0,undetected,__tpi_cp_199___aig_and_120,__tpi_cp_199___aig_and_120,__tpi_cp_199___aig_and_120,sa0,1
