line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
73,__tpi_not_test_en->__tpi_cp_78___aig_and_25967 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_78___aig_and_25967,__tpi_cp_78___aig_and_25967,1,undetected,__tpi_cp_78___aig_and_25967,__tpi_cp_78___aig_and_25967,__tpi_cp_78___aig_and_25967,sa1,1
74,__tpi_not_test_en->__tpi_cp_80___aig_and_20231 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_80___aig_and_20231,__tpi_cp_80___aig_and_20231,1,undetected,__tpi_cp_80___aig_and_20231,__tpi_cp_80___aig_and_20231,__tpi_cp_80___aig_and_20231,sa1,1
75,test_en->__tpi_cp_96___aig_and_20228 /0 undetected,input_edge,test_en,__tpi_cp_96___aig_and_20228,__tpi_cp_96___aig_and_20228,0,undetected,__tpi_cp_96___aig_and_20228,__tpi_cp_96___aig_and_20228,__tpi_cp_96___aig_and_20228,sa0,1
76,__tpi_not_test_en->__tpi_cp_83___aig_not_24610 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_83___aig_not_24610,__tpi_cp_83___aig_not_24610,1,undetected,__tpi_cp_83___aig_not_24610,__tpi_cp_83___aig_not_24610,__tpi_cp_83___aig_not_24610,sa1,1
77,__tpi_not_test_en->__tpi_cp_81___aig_and_20227 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_81___aig_and_20227,__tpi_cp_81___aig_and_20227,1,undetected,__tpi_cp_81___aig_and_20227,__tpi_cp_81___aig_and_20227,__tpi_cp_81___aig_and_20227,sa1,1
78,test_en->__tpi_cp_111___aig_and_20224 /0 undetected,input_edge,test_en,__tpi_cp_111___aig_and_20224,__tpi_cp_111___aig_and_20224,0,undetected,__tpi_cp_111___aig_and_20224,__tpi_cp_111___aig_and_20224,__tpi_cp_111___aig_and_20224,sa0,1
79,test_en->__tpi_cp_100___aig_and_20221 /0 undetected,input_edge,test_en,__tpi_cp_100___aig_and_20221,__tpi_cp_100___aig_and_20221,0,undetected,__tpi_cp_100___aig_and_20221,__tpi_cp_100___aig_and_20221,__tpi_cp_100___aig_and_20221,sa0,1
80,test_en->__tpi_cp_104___aig_and_20219 /0 undetected,input_edge,test_en,__tpi_cp_104___aig_and_20219,__tpi_cp_104___aig_and_20219,0,undetected,__tpi_cp_104___aig_and_20219,__tpi_cp_104___aig_and_20219,__tpi_cp_104___aig_and_20219,sa0,1
81,__tpi_not_test_en->__tpi_cp_84___aig_not_25956 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_84___aig_not_25956,__tpi_cp_84___aig_not_25956,1,undetected,__tpi_cp_84___aig_not_25956,__tpi_cp_84___aig_not_25956,__tpi_cp_84___aig_not_25956,sa1,1
82,__tpi_not_test_en->__tpi_cp_105___aig_and_20216 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_105___aig_and_20216,__tpi_cp_105___aig_and_20216,1,undetected,__tpi_cp_105___aig_and_20216,__tpi_cp_105___aig_and_20216,__tpi_cp_105___aig_and_20216,sa1,1
83,__tpi_not_test_en->__tpi_cp_108___aig_and_18922 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_108___aig_and_18922,__tpi_cp_108___aig_and_18922,1,undetected,__tpi_cp_108___aig_and_18922,__tpi_cp_108___aig_and_18922,__tpi_cp_108___aig_and_18922,sa1,1
