line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
225,test_en->__tpi_cp_96_new_n1018_ /0 undetected,input_edge,test_en,__tpi_cp_96_new_n1018_,__tpi_cp_96_new_n1018_,0,undetected,__tpi_cp_96_new_n1018_,__tpi_cp_96_new_n1018_,__tpi_cp_96_new_n1018_,sa0,1
226,test_en->__tpi_cp_239___buf_split_350 /0 undetected,input_edge,test_en,__tpi_cp_239___buf_split_350,__tpi_cp_239___buf_split_350,0,undetected,__tpi_cp_239___buf_split_350,__tpi_cp_239___buf_split_350,__tpi_cp_239___buf_split_350,sa0,1
227,__tpi_not_test_en->__tpi_cp_152_new_n1017_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_152_new_n1017_,__tpi_cp_152_new_n1017_,1,undetected,__tpi_cp_152_new_n1017_,__tpi_cp_152_new_n1017_,__tpi_cp_152_new_n1017_,sa1,1
228,test_en->__tpi_cp_101_new_n1016_ /0 undetected,input_edge,test_en,__tpi_cp_101_new_n1016_,__tpi_cp_101_new_n1016_,0,undetected,__tpi_cp_101_new_n1016_,__tpi_cp_101_new_n1016_,__tpi_cp_101_new_n1016_,sa0,1
229,__tpi_not_test_en->__tpi_cp_194___buf_split_76 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_194___buf_split_76,__tpi_cp_194___buf_split_76,1,undetected,__tpi_cp_194___buf_split_76,__tpi_cp_194___buf_split_76,__tpi_cp_194___buf_split_76,sa1,1
230,__tpi_not_test_en->__tpi_cp_86_new_n437_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_86_new_n437_,__tpi_cp_86_new_n437_,1,undetected,__tpi_cp_86_new_n437_,__tpi_cp_86_new_n437_,__tpi_cp_86_new_n437_,sa1,1
231,__tpi_not_test_en->__tpi_cp_191_new_n447_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_191_new_n447_,__tpi_cp_191_new_n447_,1,undetected,__tpi_cp_191_new_n447_,__tpi_cp_191_new_n447_,__tpi_cp_191_new_n447_,sa1,1
232,__tpi_not_test_en->__tpi_cp_172_new_n457_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_172_new_n457_,__tpi_cp_172_new_n457_,1,undetected,__tpi_cp_172_new_n457_,__tpi_cp_172_new_n457_,__tpi_cp_172_new_n457_,sa1,1
233,__tpi_not_test_en->__tpi_cp_148_new_n5487_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_148_new_n5487_,__tpi_cp_148_new_n5487_,1,undetected,__tpi_cp_148_new_n5487_,__tpi_cp_148_new_n5487_,__tpi_cp_148_new_n5487_,sa1,1
234,__tpi_not_test_en->__tpi_cp_15___buf_split_3738 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_15___buf_split_3738,__tpi_cp_15___buf_split_3738,1,undetected,__tpi_cp_15___buf_split_3738,__tpi_cp_15___buf_split_3738,__tpi_cp_15___buf_split_3738,sa1,1
235,test_en->__tpi_cp_235___buf_split_29 /0 undetected,input_edge,test_en,__tpi_cp_235___buf_split_29,__tpi_cp_235___buf_split_29,0,undetected,__tpi_cp_235___buf_split_29,__tpi_cp_235___buf_split_29,__tpi_cp_235___buf_split_29,sa0,1
236,test_en->__tpi_cp_216___buf_split_19 /0 undetected,input_edge,test_en,__tpi_cp_216___buf_split_19,__tpi_cp_216___buf_split_19,0,undetected,__tpi_cp_216___buf_split_19,__tpi_cp_216___buf_split_19,__tpi_cp_216___buf_split_19,sa0,1
237,test_en->__tpi_cp_243___buf_split_38 /0 undetected,input_edge,test_en,__tpi_cp_243___buf_split_38,__tpi_cp_243___buf_split_38,0,undetected,__tpi_cp_243___buf_split_38,__tpi_cp_243___buf_split_38,__tpi_cp_243___buf_split_38,sa0,1
238,test_en->__tpi_cp_28_new_n436_ /0 undetected,input_edge,test_en,__tpi_cp_28_new_n436_,__tpi_cp_28_new_n436_,0,undetected,__tpi_cp_28_new_n436_,__tpi_cp_28_new_n436_,__tpi_cp_28_new_n436_,sa0,1
239,test_en->__tpi_cp_22_new_n446_ /0 undetected,input_edge,test_en,__tpi_cp_22_new_n446_,__tpi_cp_22_new_n446_,0,undetected,__tpi_cp_22_new_n446_,__tpi_cp_22_new_n446_,__tpi_cp_22_new_n446_,sa0,1
240,__tpi_not_test_en->__tpi_cp_220_new_n5486_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_220_new_n5486_,__tpi_cp_220_new_n5486_,1,undetected,__tpi_cp_220_new_n5486_,__tpi_cp_220_new_n5486_,__tpi_cp_220_new_n5486_,sa1,1
241,__tpi_not_test_en->__tpi_cp_275_new_n5485_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_275_new_n5485_,__tpi_cp_275_new_n5485_,1,undetected,__tpi_cp_275_new_n5485_,__tpi_cp_275_new_n5485_,__tpi_cp_275_new_n5485_,sa1,1
242,test_en->__tpi_cp_139_new_n5484_ /0 undetected,input_edge,test_en,__tpi_cp_139_new_n5484_,__tpi_cp_139_new_n5484_,0,undetected,__tpi_cp_139_new_n5484_,__tpi_cp_139_new_n5484_,__tpi_cp_139_new_n5484_,sa0,1
243,__tpi_not_test_en->__tpi_cp_222_new_n5483_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_222_new_n5483_,__tpi_cp_222_new_n5483_,1,undetected,__tpi_cp_222_new_n5483_,__tpi_cp_222_new_n5483_,__tpi_cp_222_new_n5483_,sa1,1
244,test_en->__tpi_cp_170_new_n5482_ /0 undetected,input_edge,test_en,__tpi_cp_170_new_n5482_,__tpi_cp_170_new_n5482_,0,undetected,__tpi_cp_170_new_n5482_,__tpi_cp_170_new_n5482_,__tpi_cp_170_new_n5482_,sa0,1
245,test_en->__tpi_cp_171_new_n456_ /0 undetected,input_edge,test_en,__tpi_cp_171_new_n456_,__tpi_cp_171_new_n456_,0,undetected,__tpi_cp_171_new_n456_,__tpi_cp_171_new_n456_,__tpi_cp_171_new_n456_,sa0,1
246,__tpi_not_test_en->__tpi_cp_18_new_n5419_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_18_new_n5419_,__tpi_cp_18_new_n5419_,1,undetected,__tpi_cp_18_new_n5419_,__tpi_cp_18_new_n5419_,__tpi_cp_18_new_n5419_,sa1,1
247,test_en->__tpi_cp_236___buf_split_27 /0 undetected,input_edge,test_en,__tpi_cp_236___buf_split_27,__tpi_cp_236___buf_split_27,0,undetected,__tpi_cp_236___buf_split_27,__tpi_cp_236___buf_split_27,__tpi_cp_236___buf_split_27,sa0,1
248,test_en->__tpi_cp_219___buf_split_17 /0 undetected,input_edge,test_en,__tpi_cp_219___buf_split_17,__tpi_cp_219___buf_split_17,0,undetected,__tpi_cp_219___buf_split_17,__tpi_cp_219___buf_split_17,__tpi_cp_219___buf_split_17,sa0,1
249,__tpi_not_test_en->__tpi_cp_27_new_n5634_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_27_new_n5634_,__tpi_cp_27_new_n5634_,1,undetected,__tpi_cp_27_new_n5634_,__tpi_cp_27_new_n5634_,__tpi_cp_27_new_n5634_,sa1,1
250,test_en->__tpi_cp_176_new_n433_ /0 undetected,input_edge,test_en,__tpi_cp_176_new_n433_,__tpi_cp_176_new_n433_,0,undetected,__tpi_cp_176_new_n433_,__tpi_cp_176_new_n433_,__tpi_cp_176_new_n433_,sa0,1
251,__tpi_not_test_en->__tpi_cp_173_new_n5418_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_173_new_n5418_,__tpi_cp_173_new_n5418_,1,undetected,__tpi_cp_173_new_n5418_,__tpi_cp_173_new_n5418_,__tpi_cp_173_new_n5418_,sa1,1
252,new_n5413_ /1 undetected,output,,new_n5413_,new_n5413_,1,undetected,new_n5413_,new_n5413_,new_n5413_,sa1,1
253,new_n5554_->new_n5559_ /1 undetected,input_edge,new_n5554_,new_n5559_,new_n5559_,1,undetected,new_n5559_,new_n5559_,new_n5559_,sa1,1
254,new_n5767_->new_n5770_ /1 undetected,input_edge,new_n5767_,new_n5770_,new_n5770_,1,undetected,new_n5770_,new_n5770_,new_n5770_,sa1,1
255,new_n5699_->new_n5702_ /1 undetected,input_edge,new_n5699_,new_n5702_,new_n5702_,1,undetected,new_n5702_,new_n5702_,new_n5702_,sa1,1
256,new_n5628_->new_n5633_ /1 undetected,input_edge,new_n5628_,new_n5633_,new_n5633_,1,undetected,new_n5633_,new_n5633_,new_n5633_,sa1,1
257,__tpi_not_test_en->__tpi_cp_223___buf_split_24 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_223___buf_split_24,__tpi_cp_223___buf_split_24,1,undetected,__tpi_cp_223___buf_split_24,__tpi_cp_223___buf_split_24,__tpi_cp_223___buf_split_24,sa1,1
258,new_n5767_ /1 undetected,output,,new_n5767_,new_n5767_,1,undetected,new_n5767_,new_n5767_,new_n5767_,sa1,1
259,new_n5699_ /1 undetected,output,,new_n5699_,new_n5699_,1,undetected,new_n5699_,new_n5699_,new_n5699_,sa1,1
