dataset	group	x	y	n	x_mean	y_mean	pearson	spearman	x_min	x_max	y_min	y_max
oracle_balanced_train_wide	subckt_0240	oracle_hard_fault_count	oracle_test_coverage	54	314.35185185185185	0.4885779629629631	-0.9785056649661747	-0.9642839372545908	308	316	0.48534	0.49837
oracle_balanced_train_wide	subckt_0240	oracle_hard_fault_count	oracle_fault_coverage	54	314.35185185185185	0.4885779629629631	-0.9785056649661747	-0.9642839372545908	308	316	0.48534	0.49837
oracle_balanced_train_wide	subckt_0240	oracle_hard_fault_count	oracle_delta_tc	54	314.35185185185185	0.0016479629629629997	-0.9785056649661747	-0.9642839372545908	308	316	-0.0015899999999999	0.01144
oracle_balanced_train_wide	subckt_0240	oracle_hard_fault_count	oracle_delta_fault_coverage	54	314.35185185185185	0.0016479629629629997	-0.9785056649661747	-0.9642839372545908	308	316	-0.0015899999999999	0.01144
oracle_balanced_train_wide	subckt_0240	oracle_hard_fault_count	oracle_undetected_fault_count	54	314.35185185185185	314.35185185185185	1.0	1.0	308	316	308.0	316.0
oracle_balanced_train_wide	subckt_0241	oracle_hard_fault_count	oracle_test_coverage	36	4.055555555555555	0.9829955555555556	-0.9989907709058526	-0.6294651817966898	3	5	0.97899	0.98739
oracle_balanced_train_wide	subckt_0241	oracle_hard_fault_count	oracle_fault_coverage	36	4.055555555555555	0.9829955555555556	-0.9989907709058526	-0.6294651817966898	3	5	0.97899	0.98739
oracle_balanced_train_wide	subckt_0241	oracle_hard_fault_count	oracle_delta_tc	36	4.055555555555555	-5.4444444444538886e-05	-0.9989907709058531	-0.6294651817966898	3	5	-0.00406	0.0043399999999998
oracle_balanced_train_wide	subckt_0241	oracle_hard_fault_count	oracle_delta_fault_coverage	36	4.055555555555555	-5.4444444444538886e-05	-0.9989907709058531	-0.6294651817966898	3	5	-0.00406	0.0043399999999998
oracle_balanced_train_wide	subckt_0241	oracle_hard_fault_count	oracle_undetected_fault_count	36	4.055555555555555	4.055555555555555	0.9999999999999998	1.0	3	5	3.0	5.0
oracle_balanced_train_wide	subckt_0256	oracle_hard_fault_count	oracle_test_coverage	108	1.037037037037037	0.9978146296296296	-0.9999645748680811	-0.4565393870070602	0	3	0.9937	1.0
oracle_balanced_train_wide	subckt_0256	oracle_hard_fault_count	oracle_fault_coverage	108	1.037037037037037	0.9978146296296296	-0.9999645748680811	-0.4565393870070602	0	3	0.9937	1.0
oracle_balanced_train_wide	subckt_0256	oracle_hard_fault_count	oracle_delta_tc	108	1.037037037037037	-6.537037037031557e-05	-0.9999645748680808	-0.4565393870070602	0	3	-0.0041799999999999	0.00212
oracle_balanced_train_wide	subckt_0256	oracle_hard_fault_count	oracle_delta_fault_coverage	108	1.037037037037037	-6.537037037031557e-05	-0.9999645748680808	-0.4565393870070602	0	3	-0.0041799999999999	0.00212
oracle_balanced_train_wide	subckt_0256	oracle_hard_fault_count	oracle_undetected_fault_count	108	1.037037037037037	1.037037037037037	1.0	1.0	0	3	0.0	3.0
oracle_balanced_train_wide	subckt_0260	oracle_hard_fault_count	oracle_test_coverage	54	20.40740740740741	0.8627020370370367	-0.9970501793411808	-0.9864129593206842	16	23	0.8445900000000001	0.89333
oracle_balanced_train_wide	subckt_0260	oracle_hard_fault_count	oracle_fault_coverage	54	20.40740740740741	0.8627020370370367	-0.9970501793411808	-0.9864129593206842	16	23	0.8445900000000001	0.89333
oracle_balanced_train_wide	subckt_0260	oracle_hard_fault_count	oracle_delta_tc	54	20.40740740740741	-0.00030796296296299835	-0.9970501793411807	-0.9864129593206842	16	23	-0.0184199999999999	0.0303199999999999
oracle_balanced_train_wide	subckt_0260	oracle_hard_fault_count	oracle_delta_fault_coverage	54	20.40740740740741	-0.00030796296296299835	-0.9970501793411807	-0.9864129593206842	16	23	-0.0184199999999999	0.0303199999999999
oracle_balanced_train_wide	subckt_0260	oracle_hard_fault_count	oracle_undetected_fault_count	54	20.40740740740741	20.40740740740741	1.0	1.0	16	23	16.0	23.0
oracle_balanced_train_wide	subckt_0261	oracle_hard_fault_count	oracle_test_coverage	54	6.0	0.9606088888888888	-0.9999918499778542	-0.9955582096267005	0	14	0.90789	1.0
oracle_balanced_train_wide	subckt_0261	oracle_hard_fault_count	oracle_fault_coverage	54	6.0	0.9606088888888888	-0.9999918499778542	-0.9955582096267005	0	14	0.90789	1.0
oracle_balanced_train_wide	subckt_0261	oracle_hard_fault_count	oracle_delta_tc	54	6.0	-0.019391111111111078	-0.9999918499778542	-0.9955582096267005	0	14	-0.07211	0.02
oracle_balanced_train_wide	subckt_0261	oracle_hard_fault_count	oracle_delta_fault_coverage	54	6.0	-0.019391111111111078	-0.9999918499778542	-0.9955582096267005	0	14	-0.07211	0.02
oracle_balanced_train_wide	subckt_0261	oracle_hard_fault_count	oracle_undetected_fault_count	54	6.0	6.0	1.0	1.0	0	14	0.0	14.0
oracle_balanced_train_wide	subckt_0266	oracle_hard_fault_count	oracle_test_coverage	54	57.666666666666664	0.9320433333333332	-1.0	-1.0	55	59	0.93042	0.93529
oracle_balanced_train_wide	subckt_0266	oracle_hard_fault_count	oracle_fault_coverage	54	57.666666666666664	0.9320433333333332	-1.0	-1.0	55	59	0.93042	0.93529
oracle_balanced_train_wide	subckt_0266	oracle_hard_fault_count	oracle_delta_tc	54	57.666666666666664	-0.0029466666666666335	-1.0	-1.0	55	59	-0.0045699999999999	0.0002999999999999
oracle_balanced_train_wide	subckt_0266	oracle_hard_fault_count	oracle_delta_fault_coverage	54	57.666666666666664	-0.0029466666666666335	-1.0	-1.0	55	59	-0.0045699999999999	0.0002999999999999
oracle_balanced_train_wide	subckt_0266	oracle_hard_fault_count	oracle_undetected_fault_count	54	57.666666666666664	57.666666666666664	1.0	1.0	55	59	55.0	59.0
oracle_balanced_train_wide	subckt_0267	oracle_hard_fault_count	oracle_test_coverage	36	5.916666666666667	0.9921738888888891	-0.9998990408457732	-0.7625720264570338	5	7	0.99074	0.99339
oracle_balanced_train_wide	subckt_0267	oracle_hard_fault_count	oracle_fault_coverage	36	5.916666666666667	0.9921738888888891	-0.9998990408457732	-0.7625720264570338	5	7	0.99074	0.99339
oracle_balanced_train_wide	subckt_0267	oracle_hard_fault_count	oracle_delta_tc	36	5.916666666666667	0.00013388888888899185	-0.9998990408457734	-0.7625720264570338	5	7	-0.0012999999999999	0.00135
oracle_balanced_train_wide	subckt_0267	oracle_hard_fault_count	oracle_delta_fault_coverage	36	5.916666666666667	0.00013388888888899185	-0.9998990408457734	-0.7625720264570338	5	7	-0.0012999999999999	0.00135
oracle_balanced_train_wide	subckt_0267	oracle_hard_fault_count	oracle_undetected_fault_count	36	5.916666666666667	5.916666666666667	1.0	0.9999999999999999	5	7	5.0	7.0
oracle_balanced_train_wide	subckt_0275	oracle_hard_fault_count	oracle_test_coverage	72	2.111111111111111	0.9899779166666668	-0.9997294614567024	-0.5712685746253712	2	4	0.98095	0.99057
oracle_balanced_train_wide	subckt_0275	oracle_hard_fault_count	oracle_fault_coverage	72	2.111111111111111	0.9899779166666668	-0.9997294614567024	-0.5712685746253712	2	4	0.98095	0.99057
oracle_balanced_train_wide	subckt_0275	oracle_hard_fault_count	oracle_delta_tc	72	2.111111111111111	-0.00040208333333323614	-0.9997294614567004	-0.5712685746253712	2	4	-0.0094299999999999	0.0001900000000001
oracle_balanced_train_wide	subckt_0275	oracle_hard_fault_count	oracle_delta_fault_coverage	72	2.111111111111111	-0.00040208333333323614	-0.9997294614567004	-0.5712685746253712	2	4	-0.0094299999999999	0.0001900000000001
oracle_balanced_train_wide	subckt_0275	oracle_hard_fault_count	oracle_undetected_fault_count	72	2.111111111111111	2.111111111111111	1.0	1.0	2	4	2.0	4.0
oracle_balanced_train_wide	subckt_0279	oracle_hard_fault_count	oracle_test_coverage	18	313.27777777777777	0.5541655555555557	-0.9989882493696708	-1.0	308	320	0.54545	0.56125
oracle_balanced_train_wide	subckt_0279	oracle_hard_fault_count	oracle_fault_coverage	18	313.27777777777777	0.5541655555555557	-0.9989882493696708	-1.0	308	320	0.54545	0.56125
oracle_balanced_train_wide	subckt_0279	oracle_hard_fault_count	oracle_delta_tc	18	313.27777777777777	0.008455555555555487	-0.9989882493696711	-1.0	308	320	-0.00026	0.0155399999999999
oracle_balanced_train_wide	subckt_0279	oracle_hard_fault_count	oracle_delta_fault_coverage	18	313.27777777777777	0.008455555555555487	-0.9989882493696711	-1.0	308	320	-0.00026	0.0155399999999999
oracle_balanced_train_wide	subckt_0279	oracle_hard_fault_count	oracle_undetected_fault_count	18	313.27777777777777	313.27777777777777	1.0	1.0	308	320	308.0	320.0
oracle_balanced_train_wide	subckt_0288	oracle_hard_fault_count	oracle_test_coverage	54	222.2037037037037	0.6275642592592594	-0.9987060018790337	-0.9998065502080831	203	229	0.6157699999999999	0.6594
oracle_balanced_train_wide	subckt_0288	oracle_hard_fault_count	oracle_fault_coverage	54	222.2037037037037	0.6275642592592594	-0.9987060018790337	-0.9998065502080831	203	229	0.6157699999999999	0.6594
oracle_balanced_train_wide	subckt_0288	oracle_hard_fault_count	oracle_delta_tc	54	222.2037037037037	-0.00038574074074072774	-0.9987060018790332	-0.9998065502080831	203	229	-0.01218	0.0314499999999999
oracle_balanced_train_wide	subckt_0288	oracle_hard_fault_count	oracle_delta_fault_coverage	54	222.2037037037037	-0.00038574074074072774	-0.9987060018790332	-0.9998065502080831	203	229	-0.01218	0.0314499999999999
oracle_balanced_train_wide	subckt_0288	oracle_hard_fault_count	oracle_undetected_fault_count	54	222.2037037037037	222.2037037037037	0.9999999999999999	1.0	203	229	203.0	229.0
oracle_balanced_train_wide	subckt_0289	oracle_hard_fault_count	oracle_test_coverage	36	32.861111111111114	0.9600505555555556	-0.9982761448652384	-0.8130848732267196	31	34	0.95864	0.96238
oracle_balanced_train_wide	subckt_0289	oracle_hard_fault_count	oracle_fault_coverage	36	32.861111111111114	0.9600505555555556	-0.9982761448652384	-0.8130848732267196	31	34	0.95864	0.96238
oracle_balanced_train_wide	subckt_0289	oracle_hard_fault_count	oracle_delta_tc	36	32.861111111111114	0.0002905555555556163	-0.9982761448652357	-0.8130848732267196	31	34	-0.0011199999999998	0.00262
oracle_balanced_train_wide	subckt_0289	oracle_hard_fault_count	oracle_delta_fault_coverage	36	32.861111111111114	0.0002905555555556163	-0.9982761448652357	-0.8130848732267196	31	34	-0.0011199999999998	0.00262
oracle_balanced_train_wide	subckt_0289	oracle_hard_fault_count	oracle_undetected_fault_count	36	32.861111111111114	32.861111111111114	0.9999999999999998	1.0	31	34	31.0	34.0
oracle_balanced_train_wide	subckt_0292	oracle_hard_fault_count	oracle_test_coverage	36	22.63888888888889	0.9733844444444445	-0.9997131840158588	-0.8524640257830457	19	24	0.97176	0.97765
oracle_balanced_train_wide	subckt_0292	oracle_hard_fault_count	oracle_fault_coverage	36	22.63888888888889	0.9733844444444445	-0.9997131840158588	-0.8524640257830457	19	24	0.97176	0.97765
oracle_balanced_train_wide	subckt_0292	oracle_hard_fault_count	oracle_delta_tc	36	22.63888888888889	0.000504444444444444	-0.9997131840158586	-0.8524640257830457	19	24	-0.0011199999999998	0.00477
oracle_balanced_train_wide	subckt_0292	oracle_hard_fault_count	oracle_delta_fault_coverage	36	22.63888888888889	0.000504444444444444	-0.9997131840158586	-0.8524640257830457	19	24	-0.0011199999999998	0.00477
oracle_balanced_train_wide	subckt_0292	oracle_hard_fault_count	oracle_undetected_fault_count	36	22.63888888888889	22.63888888888889	1.0	0.9999999999999998	19	24	19.0	24.0
