split	checkpoint_name	benchmark_id	state_id	candidate_strategy	rows	positive	zero	negative	negative_rate	control_negative	observe_negative	best_action	best_delta_tc	worst_action	worst_delta_tc	mean_delta_tc
topup		subckt_0393	initial	cached_hard_cone	36	36	0	0	0.0	0	0	309::control0	0.01149	309::control1	0.0001300000000000745	0.00047222222222229667
topup		subckt_0393	initial	cached_random	36	35	0	1	0.027777777777777776	1	0	__buf_split_157::control1	0.01149	__buf_split_174::control1	-0.005560000000000009	0.0003275000000000731
topup		subckt_0393	initial	cached_stride	36	35	0	1	0.027777777777777776	1	0	__buf_split_175::observe	0.0002500000000000835	__buf_split_175::control1	-0.005560000000000009	5.277777777852445e-06
topup		subckt_0394	initial	cached_hard_cone	36	36	0	0	0.0	0	0	new_n137542_::control1	0.01974000000000009	new_n161213_::control0	0.000260000000000149	0.0015919444444445763
topup		subckt_0394	initial	cached_random	36	36	0	0	0.0	0	0	new_n161198_::control0	0.013250000000000095	new_n161198_::control1	0.000260000000000149	0.0014255555555556859
topup		subckt_0394	initial	cached_stride	36	35	0	1	0.027777777777777776	1	0	__buf_split_67074::control1	0.006750000000000034	__buf_split_80113::control1	-0.006229999999999847	0.0007038888888890192
topup		subckt_0395	initial	cached_hard_cone	36	12	0	24	0.6666666666666666	24	0	new_n6118_::observe	0.03631999999999991	__buf_split_4165::control1	-0.017830000000000013	-0.007456388888888897
topup		subckt_0395	initial	cached_random	36	12	0	24	0.6666666666666666	24	0	new_n6225_::observe	0.03631999999999991	new_n6225_::control0	-0.017830000000000013	-0.00759694444444446
topup		subckt_0395	initial	cached_stride	36	12	0	24	0.6666666666666666	24	0	new_n6222_::observe	0.03631999999999991	__buf_split_4157::control0	-0.017830000000000013	-0.00631722222222224
topup		subckt_0397	initial	cached_hard_cone	36	0	34	2	0.05555555555555555	2	0	__buf_split_542::control0	0.0	U504::control1	-0.00281000000000009	-0.0001561111111111161
topup		subckt_0397	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_776::control0	0.0	__buf_split_776::control0	0.0	0.0
topup		subckt_0397	initial	cached_stride	36	0	34	2	0.05555555555555555	2	0	__buf_split_282::control1	0.0	__buf_split_282::control0	-0.00281000000000009	-0.0001561111111111161
