line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
39,test_en->__tpi_cp_318___buf_split_20682 /0 undetected,input_edge,test_en,__tpi_cp_318___buf_split_20682,__tpi_cp_318___buf_split_20682,0,undetected,__tpi_cp_318___buf_split_20682,__tpi_cp_318___buf_split_20682,__tpi_cp_318___buf_split_20682,sa0,1
40,__tpi_not_test_en->__tpi_cp_292___aig_not_35493 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_292___aig_not_35493,__tpi_cp_292___aig_not_35493,1,undetected,__tpi_cp_292___aig_not_35493,__tpi_cp_292___aig_not_35493,__tpi_cp_292___aig_not_35493,sa1,1
41,__tpi_not_test_en->__tpi_cp_299___buf_split_20681 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_299___buf_split_20681,__tpi_cp_299___buf_split_20681,1,undetected,__tpi_cp_299___buf_split_20681,__tpi_cp_299___buf_split_20681,__tpi_cp_299___buf_split_20681,sa1,1
42,test_en->__tpi_cp_338___aig_and_34096 /0 undetected,input_edge,test_en,__tpi_cp_338___aig_and_34096,__tpi_cp_338___aig_and_34096,0,undetected,__tpi_cp_338___aig_and_34096,__tpi_cp_338___aig_and_34096,__tpi_cp_338___aig_and_34096,sa0,1
43,__tpi_not_test_en->__tpi_cp_225___aig_not_34095 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_225___aig_not_34095,__tpi_cp_225___aig_not_34095,1,undetected,__tpi_cp_225___aig_not_34095,__tpi_cp_225___aig_not_34095,__tpi_cp_225___aig_not_34095,sa1,1
44,test_en->__tpi_cp_330___buf_split_19874 /0 undetected,input_edge,test_en,__tpi_cp_330___buf_split_19874,__tpi_cp_330___buf_split_19874,0,undetected,__tpi_cp_330___buf_split_19874,__tpi_cp_330___buf_split_19874,__tpi_cp_330___buf_split_19874,sa0,1
45,__tpi_not_test_en->__tpi_cp_137___aig_not_34097 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_137___aig_not_34097,__tpi_cp_137___aig_not_34097,1,undetected,__tpi_cp_137___aig_not_34097,__tpi_cp_137___aig_not_34097,__tpi_cp_137___aig_not_34097,sa1,1
46,test_en->__tpi_cp_335___buf_split_19875 /0 undetected,input_edge,test_en,__tpi_cp_335___buf_split_19875,__tpi_cp_335___buf_split_19875,0,undetected,__tpi_cp_335___buf_split_19875,__tpi_cp_335___buf_split_19875,__tpi_cp_335___buf_split_19875,sa0,1
47,__tpi_not_test_en->__tpi_cp_279_new_n14721 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_279_new_n14721,__tpi_cp_279_new_n14721,1,undetected,__tpi_cp_279_new_n14721,__tpi_cp_279_new_n14721,__tpi_cp_279_new_n14721,sa1,1
48,__tpi_not_test_en->__tpi_cp_57___aig_and_34076 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_57___aig_and_34076,__tpi_cp_57___aig_and_34076,1,undetected,__tpi_cp_57___aig_and_34076,__tpi_cp_57___aig_and_34076,__tpi_cp_57___aig_and_34076,sa1,1
49,__tpi_not_test_en->__tpi_cp_290___aig_not_34075 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_290___aig_not_34075,__tpi_cp_290___aig_not_34075,1,undetected,__tpi_cp_290___aig_not_34075,__tpi_cp_290___aig_not_34075,__tpi_cp_290___aig_not_34075,sa1,1
50,test_en->__tpi_cp_274___buf_split_19863 /0 undetected,input_edge,test_en,__tpi_cp_274___buf_split_19863,__tpi_cp_274___buf_split_19863,0,undetected,__tpi_cp_274___buf_split_19863,__tpi_cp_274___buf_split_19863,__tpi_cp_274___buf_split_19863,sa0,1
51,__tpi_not_test_en->__tpi_cp_251___aig_not_34074 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_251___aig_not_34074,__tpi_cp_251___aig_not_34074,1,undetected,__tpi_cp_251___aig_not_34074,__tpi_cp_251___aig_not_34074,__tpi_cp_251___aig_not_34074,sa1,1
52,test_en->__tpi_cp_309___buf_split_19862 /0 undetected,input_edge,test_en,__tpi_cp_309___buf_split_19862,__tpi_cp_309___buf_split_19862,0,undetected,__tpi_cp_309___buf_split_19862,__tpi_cp_309___buf_split_19862,__tpi_cp_309___buf_split_19862,sa0,1
53,test_en->__tpi_cp_227_new_n15948 /0 undetected,input_edge,test_en,__tpi_cp_227_new_n15948,__tpi_cp_227_new_n15948,0,undetected,__tpi_cp_227_new_n15948,__tpi_cp_227_new_n15948,__tpi_cp_227_new_n15948,sa0,1
54,test_en->__tpi_cp_22___aig_and_36945 /0 undetected,input_edge,test_en,__tpi_cp_22___aig_and_36945,__tpi_cp_22___aig_and_36945,0,undetected,__tpi_cp_22___aig_and_36945,__tpi_cp_22___aig_and_36945,__tpi_cp_22___aig_and_36945,sa0,1
55,__tpi_not_test_en->__tpi_cp_117___aig_not_36943 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_117___aig_not_36943,__tpi_cp_117___aig_not_36943,1,undetected,__tpi_cp_117___aig_not_36943,__tpi_cp_117___aig_not_36943,__tpi_cp_117___aig_not_36943,sa1,1
56,__tpi_not_test_en->__tpi_cp_237___buf_split_21518 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_237___buf_split_21518,__tpi_cp_237___buf_split_21518,1,undetected,__tpi_cp_237___buf_split_21518,__tpi_cp_237___buf_split_21518,__tpi_cp_237___buf_split_21518,sa1,1
57,__tpi_not_test_en->__tpi_cp_206_new_n16577 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_206_new_n16577,__tpi_cp_206_new_n16577,1,undetected,__tpi_cp_206_new_n16577,__tpi_cp_206_new_n16577,__tpi_cp_206_new_n16577,sa1,1
58,__tpi_not_test_en->__tpi_cp_208___aig_and_38415 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_208___aig_and_38415,__tpi_cp_208___aig_and_38415,1,undetected,__tpi_cp_208___aig_and_38415,__tpi_cp_208___aig_and_38415,__tpi_cp_208___aig_and_38415,sa1,1
59,__tpi_not_test_en->__tpi_cp_31___aig_not_38414 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_31___aig_not_38414,__tpi_cp_31___aig_not_38414,1,undetected,__tpi_cp_31___aig_not_38414,__tpi_cp_31___aig_not_38414,__tpi_cp_31___aig_not_38414,sa1,1
60,test_en->__tpi_cp_265_new_n16576 /0 undetected,input_edge,test_en,__tpi_cp_265_new_n16576,__tpi_cp_265_new_n16576,0,undetected,__tpi_cp_265_new_n16576,__tpi_cp_265_new_n16576,__tpi_cp_265_new_n16576,sa0,1
61,test_en->__tpi_cp_135___aig_and_38412 /0 undetected,input_edge,test_en,__tpi_cp_135___aig_and_38412,__tpi_cp_135___aig_and_38412,0,undetected,__tpi_cp_135___aig_and_38412,__tpi_cp_135___aig_and_38412,__tpi_cp_135___aig_and_38412,sa0,1
62,test_en->__tpi_cp_288___aig_not_38410 /0 undetected,input_edge,test_en,__tpi_cp_288___aig_not_38410,__tpi_cp_288___aig_not_38410,0,undetected,__tpi_cp_288___aig_not_38410,__tpi_cp_288___aig_not_38410,__tpi_cp_288___aig_not_38410,sa0,1
63,__tpi_not_test_en->__tpi_cp_314___buf_split_22367 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_314___buf_split_22367,__tpi_cp_314___buf_split_22367,1,undetected,__tpi_cp_314___buf_split_22367,__tpi_cp_314___buf_split_22367,__tpi_cp_314___buf_split_22367,sa1,1
64,__tpi_not_test_en->__tpi_cp_234___aig_not_38413 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_234___aig_not_38413,__tpi_cp_234___aig_not_38413,1,undetected,__tpi_cp_234___aig_not_38413,__tpi_cp_234___aig_not_38413,__tpi_cp_234___aig_not_38413,sa1,1
65,test_en->__tpi_cp_306_new_n16573 /0 undetected,input_edge,test_en,__tpi_cp_306_new_n16573,__tpi_cp_306_new_n16573,0,undetected,__tpi_cp_306_new_n16573,__tpi_cp_306_new_n16573,__tpi_cp_306_new_n16573,sa0,1
