line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
116,__tpi_not_test_en->__tpi_cp_231___aig_and_57248 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_231___aig_and_57248,__tpi_cp_231___aig_and_57248,1,undetected,__tpi_cp_231___aig_and_57248,__tpi_cp_231___aig_and_57248,__tpi_cp_231___aig_and_57248,sa1,1
117,test_en->__tpi_cp_135___aig_not_57246 /0 undetected,input_edge,test_en,__tpi_cp_135___aig_not_57246,__tpi_cp_135___aig_not_57246,0,undetected,__tpi_cp_135___aig_not_57246,__tpi_cp_135___aig_not_57246,__tpi_cp_135___aig_not_57246,sa0,1
118,__tpi_not_test_en->__tpi_cp_136___aig_not_57251 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_136___aig_not_57251,__tpi_cp_136___aig_not_57251,1,undetected,__tpi_cp_136___aig_not_57251,__tpi_cp_136___aig_not_57251,__tpi_cp_136___aig_not_57251,sa1,1
119,__tpi_not_test_en->__tpi_cp_279___aig_and_4541 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_279___aig_and_4541,__tpi_cp_279___aig_and_4541,1,undetected,__tpi_cp_279___aig_and_4541,__tpi_cp_279___aig_and_4541,__tpi_cp_279___aig_and_4541,sa1,1
120,__tpi_not_test_en->__tpi_cp_30___aig_not_4540 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_30___aig_not_4540,__tpi_cp_30___aig_not_4540,1,undetected,__tpi_cp_30___aig_not_4540,__tpi_cp_30___aig_not_4540,__tpi_cp_30___aig_not_4540,sa1,1
121,test_en->__tpi_cp_148___aig_and_4538 /0 undetected,input_edge,test_en,__tpi_cp_148___aig_and_4538,__tpi_cp_148___aig_and_4538,0,undetected,__tpi_cp_148___aig_and_4538,__tpi_cp_148___aig_and_4538,__tpi_cp_148___aig_and_4538,sa0,1
122,__tpi_not_test_en->__tpi_cp_257___buf_split_2718 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_257___buf_split_2718,__tpi_cp_257___buf_split_2718,1,undetected,__tpi_cp_257___buf_split_2718,__tpi_cp_257___buf_split_2718,__tpi_cp_257___buf_split_2718,sa1,1
123,__tpi_not_test_en->__tpi_cp_305___aig_not_4539 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_305___aig_not_4539,__tpi_cp_305___aig_not_4539,1,undetected,__tpi_cp_305___aig_not_4539,__tpi_cp_305___aig_not_4539,__tpi_cp_305___aig_not_4539,sa1,1
124,__tpi_not_test_en->__tpi_cp_52___aig_and_4518 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_52___aig_and_4518,__tpi_cp_52___aig_and_4518,1,undetected,__tpi_cp_52___aig_and_4518,__tpi_cp_52___aig_and_4518,__tpi_cp_52___aig_and_4518,sa1,1
125,__tpi_not_test_en->__tpi_cp_299___aig_not_4517 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_299___aig_not_4517,__tpi_cp_299___aig_not_4517,1,undetected,__tpi_cp_299___aig_not_4517,__tpi_cp_299___aig_not_4517,__tpi_cp_299___aig_not_4517,sa1,1
