benchmark_id	state_id	sequence_id	prefix_step	state_actions	prefix_actions	candidate_strategy	candidate_rank	candidate_pool_rank	candidate_pool_size	node	type	action_key	onpolicy_chosen	onpolicy_in_pool	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_pattern_count	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_undetected_sa0_count	oracle_undetected_sa1_count	oracle_hard_reduction_total	oracle_hard_reduction_sa0	oracle_hard_reduction_sa1	prefix_test_coverage	prefix_fault_coverage	prefix_pattern_count	prefix_hard_fault_count	prefix_undetected_fault_count	prefix_undetected_sa0_count	prefix_undetected_sa1_count	oracle_error	eval_dir	source_plan_csv	source_plan_sha256	task_signature
subckt_0260	prefix_0004	onpolicy:subckt_0260	4	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	hard_fault_cluster	5	5	48	__aig_and_302	control1	__aig_and_302::control1	0	1	ok	0.00031999999999998696	0.00031999999999998696	0	0.975	0.975	300000	4	4	1	3	0	0	0	0.97468	0.97468	300000	4	4	1	3		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0004/actions/005___aig_and_302__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	2659fc4bf744aadf0f9b
subckt_0260	prefix_0004	onpolicy:subckt_0260	4	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	hard_fault_cluster	6	33	48	__buf_split_330	control0	__buf_split_330::control0	1	1	ok	0.00031999999999998696	0.00031999999999998696	0	0.975	0.975	300000	4	4	1	3	0	0	0	0.97468	0.97468	300000	4	4	1	3		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0004/actions/006___buf_split_330__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	2659fc4bf744aadf0f9b
subckt_0260	prefix_0004	onpolicy:subckt_0260	4	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	hard_fault_cluster	7	35	48	__buf_split_179	observe	__buf_split_179::observe	0	1	ok	0.0006300000000000194	0.0006300000000000194	0	0.97531	0.97531	300000	4	4	1	3	0	0	0	0.97468	0.97468	300000	4	4	1	3		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0004/actions/007___buf_split_179__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	2659fc4bf744aadf0f9b
subckt_0260	prefix_0004	onpolicy:subckt_0260	4	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	hard_fault_cluster	8	42	48	__aig_not_354	control1	__aig_not_354::control1	0	1	ok	-0.012179999999999969	-0.012179999999999969	0	0.9625	0.9625	300000	6	6	2	4	-2	-1	-1	0.97468	0.97468	300000	4	4	1	3		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0004/actions/008___aig_not_354__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	2659fc4bf744aadf0f9b
subckt_0260	prefix_0004	onpolicy:subckt_0260	4	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""]]"	hard_fault_cluster	9	48	48	__aig_not_299	control0	__aig_not_299::control0	0	1	ok	-0.012179999999999969	-0.012179999999999969	0	0.9625	0.9625	300000	6	6	2	4	-2	-1	-1	0.97468	0.97468	300000	4	4	1	3		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0004/actions/009___aig_not_299__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	2659fc4bf744aadf0f9b
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	1	1	48	__aig_and_358	observe	__aig_and_358::observe	0	1	ok	0.02588999999999997	0.02588999999999997	0	0.91279	0.91279	300000	15	15	6	9	4	0	4	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/001___aig_and_358__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	2	2	48	__aig_and_316	control1	__aig_and_316::control1	0	1	ok	-0.004550000000000054	-0.004550000000000054	0	0.88235	0.88235	300000	20	20	6	14	-1	0	-1	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/002___aig_and_316__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	3	3	48	__aig_not_317	control0	__aig_not_317::control0	0	1	ok	-0.004550000000000054	-0.004550000000000054	0	0.88235	0.88235	300000	20	20	6	14	-1	0	-1	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/003___aig_not_317__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	4	4	48	__aig_and_123	observe	__aig_and_123::observe	0	1	ok	0.002630000000000021	0.002630000000000021	0	0.88953	0.88953	300000	19	19	6	13	0	0	0	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/004___aig_and_123__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	5	5	48	__aig_and_329	control1	__aig_and_329::control1	0	1	ok	-0.022189999999999932	-0.022189999999999932	0	0.8647100000000001	0.8647100000000001	300000	23	23	7	16	-4	-1	-3	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/005___aig_and_329__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	6	29	48	__aig_not_327	control1	__aig_not_327::control1	0	1	ok	-0.01042999999999994	-0.01042999999999994	0	0.8764700000000001	0.8764700000000001	300000	21	21	7	14	-2	-1	-1	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/006___aig_not_327__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	7	36	48	I770.3	observe	I770.3::observe	0	1	ok	0.002630000000000021	0.002630000000000021	0	0.88953	0.88953	300000	19	19	6	13	0	0	0	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/007_I770.3__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	8	45	48	__buf_split_339	control0	__buf_split_339::control0	1	1	ok	-0.01042999999999994	-0.01042999999999994	0	0.8764700000000001	0.8764700000000001	300000	21	21	6	15	-2	0	-2	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/008___buf_split_339__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0008	onpolicy:subckt_0260	8	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""]]"	hard_fault_cluster	9	48	48	__aig_not_285	control0	__aig_not_285::control0	0	1	ok	0.0013400000000000079	0.0013400000000000079	0	0.88824	0.88824	300000	19	19	6	13	0	0	0	0.8869	0.8869	300000	19	19	6	13		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0008/actions/009___aig_not_285__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	9f26edd750d0fd65141e
subckt_0260	prefix_0012	onpolicy:subckt_0260	12	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	hard_fault_cluster	1	1	48	__aig_and_123	observe	__aig_and_123::observe	0	1	ok	0.003409999999999913	0.003409999999999913	0	0.85	0.85	300000	27	27	6	21	0	0	0	0.8465900000000001	0.8465900000000001	300000	27	27	6	21		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0012/actions/001___aig_and_123__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	466ed3bd05142e03a1a7
subckt_0260	prefix_0012	onpolicy:subckt_0260	12	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	hard_fault_cluster	2	2	48	__aig_not_303	control1	__aig_not_303::control1	0	1	ok	-0.020750000000000046	-0.020750000000000046	0	0.82584	0.82584	300000	31	31	7	24	-4	-1	-3	0.8465900000000001	0.8465900000000001	300000	27	27	6	21		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0012/actions/002___aig_not_303__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	466ed3bd05142e03a1a7
subckt_0260	prefix_0012	onpolicy:subckt_0260	12	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	hard_fault_cluster	3	3	48	I2.3	control0	I2.3::control0	1	1	ok	-0.020750000000000046	-0.020750000000000046	0	0.82584	0.82584	300000	31	31	7	24	-4	-1	-3	0.8465900000000001	0.8465900000000001	300000	27	27	6	21		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0012/actions/003_I2.3__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	466ed3bd05142e03a1a7
subckt_0260	prefix_0012	onpolicy:subckt_0260	12	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	hard_fault_cluster	4	4	48	I701	observe	I701::observe	0	1	ok	0.003409999999999913	0.003409999999999913	0	0.85	0.85	300000	27	27	6	21	0	0	0	0.8465900000000001	0.8465900000000001	300000	27	27	6	21		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0012/actions/004_I701__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	466ed3bd05142e03a1a7
subckt_0260	prefix_0012	onpolicy:subckt_0260	12	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	hard_fault_cluster	5	5	48	__aig_and_301	control1	__aig_and_301::control1	0	1	ok	0.0017199999999999438	0.0017199999999999438	0	0.84831	0.84831	300000	27	27	6	21	0	0	0	0.8465900000000001	0.8465900000000001	300000	27	27	6	21		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0012/actions/005___aig_and_301__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	466ed3bd05142e03a1a7
subckt_0260	prefix_0012	onpolicy:subckt_0260	12	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	hard_fault_cluster	6	6	48	__aig_and_288	control0	__aig_and_288::control0	0	1	ok	0.0017199999999999438	0.0017199999999999438	0	0.84831	0.84831	300000	27	27	6	21	0	0	0	0.8465900000000001	0.8465900000000001	300000	27	27	6	21		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0012/actions/006___aig_and_288__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	466ed3bd05142e03a1a7
subckt_0260	prefix_0012	onpolicy:subckt_0260	12	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	hard_fault_cluster	7	34	48	I770.3	observe	I770.3::observe	0	1	ok	0.003409999999999913	0.003409999999999913	0	0.85	0.85	300000	27	27	6	21	0	0	0	0.8465900000000001	0.8465900000000001	300000	27	27	6	21		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0012/actions/007_I770.3__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	466ed3bd05142e03a1a7
subckt_0260	prefix_0012	onpolicy:subckt_0260	12	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	"[[""__buf_split_178"", ""control1""], [""I1.3"", ""control1""], [""__buf_split_338"", ""control0""], [""__buf_split_342"", ""control0""], [""__buf_split_330"", ""control0""], [""I1.8"", ""control1""], [""I2.6"", ""control0""], [""__buf_split_74"", ""observe""], [""__buf_split_339"", ""control0""], [""__aig_not_341"", ""control0""], [""__aig_not_355"", ""control0""], [""__aig_not_314"", ""control0""]]"	hard_fault_cluster	8	47	48	I343	control1	I343::control1	0	1	ok	-0.015130000000000088	-0.015130000000000088	0	0.83146	0.83146	300000	30	30	7	23	-3	-1	-2	0.8465900000000001	0.8465900000000001	300000	27	27	6	21		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0260/prefix_0012/actions/008_I343__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0260.csv	a2df4cf32f7a8c7d94d3b26f0f34e5ca489a537fdbbb45e36282198bbc00c7e8	466ed3bd05142e03a1a7
