line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
64,__tpi_not_test_en->__tpi_cp_96___aig_and_11855 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_96___aig_and_11855,__tpi_cp_96___aig_and_11855,1,undetected,__tpi_cp_96___aig_and_11855,__tpi_cp_96___aig_and_11855,__tpi_cp_96___aig_and_11855,sa1,1
65,__tpi_not_test_en->__tpi_cp_17___aig_not_12696 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_17___aig_not_12696,__tpi_cp_17___aig_not_12696,1,undetected,__tpi_cp_17___aig_not_12696,__tpi_cp_17___aig_not_12696,__tpi_cp_17___aig_not_12696,sa1,1
66,__tpi_not_test_en->__tpi_cp_4___aig_not_11851 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_4___aig_not_11851,__tpi_cp_4___aig_not_11851,1,undetected,__tpi_cp_4___aig_not_11851,__tpi_cp_4___aig_not_11851,__tpi_cp_4___aig_not_11851,sa1,1
67,__tpi_not_test_en->__tpi_cp_107___aig_not_12690 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_107___aig_not_12690,__tpi_cp_107___aig_not_12690,1,undetected,__tpi_cp_107___aig_not_12690,__tpi_cp_107___aig_not_12690,__tpi_cp_107___aig_not_12690,sa1,1
68,__tpi_not_test_en->__tpi_cp_106___aig_not_11828 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_106___aig_not_11828,__tpi_cp_106___aig_not_11828,1,undetected,__tpi_cp_106___aig_not_11828,__tpi_cp_106___aig_not_11828,__tpi_cp_106___aig_not_11828,sa1,1
69,test_en->__tpi_cp_128___aig_and_27 /0 undetected,input_edge,test_en,__tpi_cp_128___aig_and_27,__tpi_cp_128___aig_and_27,0,undetected,__tpi_cp_128___aig_and_27,__tpi_cp_128___aig_and_27,__tpi_cp_128___aig_and_27,sa0,1
70,__aig_not_26 /1 undetected,output,,__aig_not_26,__aig_not_26,1,undetected,__aig_not_26,__aig_not_26,__aig_not_26,sa1,1
71,__buf_split_18->__aig_and_23 /1 undetected,input_edge,__buf_split_18,__aig_and_23,__aig_and_23,1,undetected,__aig_and_23,__aig_and_23,__aig_and_23,sa1,1
72,__buf_split_19->__aig_and_23 /1 undetected,input_edge,__buf_split_19,__aig_and_23,__aig_and_23,1,undetected,__aig_and_23,__aig_and_23,__aig_and_23,sa1,1
73,__aig_not_21->__aig_and_22 /1 undetected,input_edge,__aig_not_21,__aig_and_22,__aig_and_22,1,undetected,__aig_and_22,__aig_and_22,__aig_and_22,sa1,1
74,__aig_not_19->__aig_and_20 /1 undetected,input_edge,__aig_not_19,__aig_and_20,__aig_and_20,1,undetected,__aig_and_20,__aig_and_20,__aig_and_20,sa1,1
75,__tpi_not_test_en->__tpi_cp_29___aig_not_11904 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_29___aig_not_11904,__tpi_cp_29___aig_not_11904,1,undetected,__tpi_cp_29___aig_not_11904,__tpi_cp_29___aig_not_11904,__tpi_cp_29___aig_not_11904,sa1,1
76,__tpi_not_test_en->__tpi_cp_105___aig_not_11906 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_105___aig_not_11906,__tpi_cp_105___aig_not_11906,1,undetected,__tpi_cp_105___aig_not_11906,__tpi_cp_105___aig_not_11906,__tpi_cp_105___aig_not_11906,sa1,1
77,__tpi_not_test_en->__tpi_cp_19___aig_not_11893 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_19___aig_not_11893,__tpi_cp_19___aig_not_11893,1,undetected,__tpi_cp_19___aig_not_11893,__tpi_cp_19___aig_not_11893,__tpi_cp_19___aig_not_11893,sa1,1
78,__tpi_not_test_en->__tpi_cp_102___aig_not_11895 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_102___aig_not_11895,__tpi_cp_102___aig_not_11895,1,undetected,__tpi_cp_102___aig_not_11895,__tpi_cp_102___aig_not_11895,__tpi_cp_102___aig_not_11895,sa1,1
79,__tpi_not_test_en->__tpi_cp_99___aig_and_11870 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_99___aig_and_11870,__tpi_cp_99___aig_and_11870,1,undetected,__tpi_cp_99___aig_and_11870,__tpi_cp_99___aig_and_11870,__tpi_cp_99___aig_and_11870,sa1,1
80,__tpi_not_test_en->__tpi_cp_117___aig_not_16 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_117___aig_not_16,__tpi_cp_117___aig_not_16,1,undetected,__tpi_cp_117___aig_not_16,__tpi_cp_117___aig_not_16,__tpi_cp_117___aig_not_16,sa1,1
